"TRTID10","Total_Pop","White_Pop","Black_Pop","Latino_Pop","Elder_Pop","Children_Pop","College_Pop","Owner_Occupied","Median_House_Value","Median_Rent","Below_Poverty_Pop","Total_Employeed","Female_Households","Total_Households","Total_housing_units","Vacant_housing_units","Median_Housedhold_Income","Pt_White","Pt_Black","Pt_Latino","Pt_Elderly","Pt_Children","Pt_College","Pt_Owner_Occupied","Median_House_Value_Adjusted","Median_Rent_Adjusted","Pt_Below_Poverty","Pt_Female_Households","Pt_Vacant","Median_Housedhold_Income_Adjusted","Year","Pt_Profesional_Employed","Pt_Currently_Married","Pt_Employed"
42101009802,5475,584,4641,125,639,1538,456,1640,132800,1000,832,2409,472,1485,2261,92,50429,10.6666666666667,84.7671232876712,2.28310502283105,11.6712328767123,28.0913242009132,8.32876712328767,72.5342768686422,132800,1000,15.1963470319635,31.7845117845118,4.06899601946042,50429,2010,7.92860107928601,277.306397306397,44
42101010000,4366,446,3662,153,496,1206,319,1066,115700,719,954,2195,332,1047,1804,168,43262,10.2153000458085,83.8754008245534,3.50435180943656,11.3605130554283,27.6225377920293,7.30645900137426,59.0909090909091,115700,719,21.8506642235456,31.7096466093601,9.31263858093126,43262,2010,7.83599088838269,377.077363896848,50.2748511223088
42101010200,3187,20,3098,34,592,925,57,555,71000,558,1026,684,324,758,1485,204,17219,0.627549419516787,97.2074050831503,1.06683401317854,18.5754628176969,29.0241606526514,1.78851584562284,37.3737373737374,71000,558,32.1932852212112,42.7440633245383,13.7373737373737,17219,2010,8.91812865497076,268.20580474934,21.4621901474741
42101010300,2449,10,2361,57,355,722,121,492,52000,750,969,882,248,590,1200,236,21164,0.408329930583912,96.4066966108616,2.3274806043283,14.4957125357289,29.4814209881584,4.94079216006533,41,52000,750,39.5671702735811,42.0338983050847,19.6666666666667,21164,2010,0,292.033898305085,36.014699877501
42101010400,3332,72,3122,113,539,1045,162,573,44300,608,1081,958,314,709,1477,306,26047,2.1608643457383,93.6974789915966,3.39135654261705,16.1764705882353,31.3625450180072,4.86194477791116,38.7948544346649,44300,608,32.4429771908763,44.2877291960508,20.7176709546378,26047,2010,11.3778705636743,329.901269393512,28.7515006002401
42101000700,3082,2112,300,142,502,76,851,556,220800,1205,618,1444,11,344,2489,313,38750,68.5269305645685,9.73393900064893,4.60739779364049,16.2881245944192,2.46593121349773,27.6119402985075,22.3382884692648,220800,1205,20.0519143413368,3.19767441860465,12.575331458417,38750,2010,35.0415512465374,737.790697674419,46.8526930564568
42101000803,3601,2891,85,122,971,127,1032,967,521200,1189,408,2380,10,531,2844,254,59135,80.2832546514857,2.36045542904749,3.38794779227992,26.9647320188836,3.52679811163566,28.6587059150236,34.0014064697609,521200,1189,11.3301860594279,1.88323917137476,8.93108298171589,59135,2010,39.7899159663866,676.83615819209,66.0927520133296
42101000901,2276,1528,231,94,166,64,559,172,303400,998,484,1204,26,181,1877,148,39265,67.1353251318102,10.1493848857645,4.13005272407733,7.29349736379613,2.81195079086116,24.5606326889279,9.16355887053809,303400,998,21.2653778558875,14.3646408839779,7.88492274906766,39265,2010,39.8671096345515,997.237569060773,52.8998242530756
42101000902,2773,1793,189,112,720,120,518,230,493800,934,733,847,10,370,1582,163,16429,64.6592138478182,6.81572304363505,4.03894698882077,25.9646592138478,4.32744320230797,18.6801298232961,14.5385587863464,493800,934,26.4334655607645,2.7027027027027,10.3034134007585,16429,2010,28.099173553719,595.405405405405,30.5445366029571
42101001001,2603,2294,80,72,967,168,520,1031,485500,1297,49,1351,13,556,1733,133,85179,88.1290818286592,3.07337687283903,2.76603918555513,37.1494429504418,6.45409143296197,19.9769496734537,59.4922100403924,485500,1297,1.88244333461391,2.33812949640288,7.67455279861512,85179,2010,32.2723908216136,372.661870503597,51.9016519400692
